ts_code,trade_date,close,pe,pe_ttm,total_mv,circ_mv,pb,turnover_rate
300690.SZ,20250808,27.4,52.7107,40.0207,453056.0381,299977.7564,3.0876,15.4752
300851.SZ,20250808,29.83,53.3769,59.0852,259322.3322,160653.155,2.0628,6.7115
601061.SH,20250808,8.23,18.0172,15.1927,4032700.0,412449.6161,1.8611,2.889
301206.SZ,20250808,29.41,56.6967,56.3391,595039.8837,316484.5392,1.3865,2.2022
688085.SH,20250808,19.76,574.5434,249.7062,658921.896,589133.0222,3.2483,1.8671
603726.SH,20250808,18.15,19.5708,19.6937,336956.928,335459.553,2.6825,3.9043
920799.BJ,20250808,57.58,183.9218,151.5973,1207913.5279,695016.9198,30.3888,1.9206
603066.SH,20250808,12.33,72.1447,68.0516,362724.0312,362724.0312,2.5819,1.9377
000810.SZ,20250808,11.57,52.6649,88.0954,1320826.0849,1284805.8935,2.1382,1.2449
301078.SZ,20250808,12.69,88.3089,79.7912,1600665.7207,1591586.1843,4.03,4.2999
000066.SZ,20250808,14.96,,,4825795.4356,4700122.8232,4.4122,2.5746
300930.SZ,20250808,33.86,66.4622,62.0967,338600.0,159565.2534,3.8259,12.3882
605060.SH,20250808,24.55,31.5062,32.4889,590653.36,590653.36,2.5876,1.1684
300903.SZ,20250808,12.41,,,514635.7777,407359.2862,2.826,15.169
002042.SZ,20250808,5.11,,,869048.1724,869048.1724,1.5201,4.0803
002650.SZ,20250808,6.01,,,692352.1202,692329.5827,3.663,0.3926
300289.SZ,20250808,10.93,,,594604.5553,593670.0403,3.5801,32.9156
600566.SH,20250808,26.46,9.6337,11.4681,2438829.2074,2423069.6314,1.8448,0.6288
601886.SH,20250808,7.61,13.5208,14.3611,862214.5677,862214.5677,1.2222,0.7186
001234.SZ,20250808,24.47,38.0413,43.3607,267735.3239,223950.6635,2.9968,4.1418
600529.SH,20250808,22.89,16.1084,16.0601,1519012.7047,1519012.7047,1.8945,1.5606
300729.SZ,20250808,14.59,14.8384,16.1923,498412.3661,467329.3487,1.3959,1.1999
601388.SH,20250808,2.62,310.9083,508.7138,576720.3254,576720.3254,1.3519,1.285
600449.SH,20250808,13.91,27.5516,26.7683,665149.8294,665149.8294,0.9277,1.7182
831526.BJ,20250808,29.09,103.1349,110.5496,240574.3,152337.0168,11.038,3.8005
301365.SZ,20250808,19.15,102.2901,101.2006,344700.0,88760.25,2.0178,10.6244
600608.SH,20250808,3.91,,,128584.8234,124483.2334,33.5676,0.73
688102.SH,20250808,16.55,105.9609,99.2154,1210506.5247,1210506.5247,10.729,4.3901
300081.SZ,20250808,7.18,,,434243.1094,434177.3586,3.6973,4.7922
603051.SH,20250808,20.27,174.7059,477.1433,295875.5529,295875.5529,1.9846,2.8678
000966.SZ,20250808,4.6,22.3885,40.9042,1601276.1074,1500300.4972,1.2023,0.957
600101.SH,20250808,10.36,27.1162,28.6779,567585.52,567585.52,1.8922,4.6129
605296.SH,20250808,33.17,25.3473,18.9437,1740891.0028,1739980.1745,3.5078,1.2471
002144.SZ,20250808,12.65,80.0174,80.9115,223604.5979,174120.0091,1.086,2.9829
300485.SZ,20250808,14.73,,43.8678,709494.6072,403332.7091,2.0886,7.1807
688181.SH,20250808,32.15,56.4408,53.0818,432358.1704,432358.1704,2.0972,4.321
301609.SZ,20250808,47.79,61.4681,60.3356,778403.52,166071.4161,6.7021,12.652
301345.SZ,20250808,168.62,42.474,39.2574,1831748.4167,483665.2407,6.0048,12.4708
600461.SH,20250808,9.28,10.0144,9.9434,1191696.0052,1191696.0052,1.3168,0.4981
603117.SH,20250808,5.83,255.873,303.19,349332.2836,349332.2836,3.4328,0.8119
600405.SH,20250808,6.46,,,395887.9138,394137.1305,12.6343,4.4416
831906.BJ,20250808,23.99,89.032,95.4737,155863.03,79606.552,2.8655,3.3776
001387.SZ,20250808,14.72,26.3946,26.0222,269432.5248,167676.0102,2.2255,3.608
301007.SZ,20250808,38.62,109.7071,114.212,592199.08,590860.897,8.9925,4.3315
300622.SZ,20250808,32.91,72.3446,68.9244,749696.0529,509160.5389,9.4894,5.7408
002829.SZ,20250808,23.07,,,479416.272,336965.8737,2.8721,8.8772
300229.SZ,20250808,25.83,,,2256562.8674,2255037.0918,5.5008,8.725
833455.BJ,20250808,10.38,52.9189,63.4397,184193.1,96459.7384,5.6872,1.1888
300360.SZ,20250808,15.94,12.3313,11.2668,819614.2788,797310.6499,2.0921,1.1756
601789.SH,20250808,5.38,18.9629,19.5232,584697.6414,584697.6414,1.3142,1.8462
300115.SZ,20250808,25.13,44.2409,53.5677,3413319.264,3403463.3483,4.2747,12.1759
300859.SZ,20250808,45.19,80.964,101.6921,700445.0,700445.0,10.2784,17.8702
688551.SH,20250808,43.2,74.047,71.056,363185.4629,363185.4629,2.836,8.7177
688380.SH,20250808,28.28,82.745,79.4957,1132232.22,478115.82,3.8666,4.6201
688722.SH,20250808,21.72,37.4797,31.2701,487976.0724,486756.4944,3.5631,2.6093
601336.SH,20250808,63.58,7.5619,7.3003,19834077.2828,13259223.3237,2.6933,0.7941
601615.SH,20250808,11.22,73.6352,74.0895,2548619.3041,2548619.3041,0.9838,2.0265
000727.SZ,20250808,2.42,117.2271,,1096155.2092,1096155.2092,3.8579,1.5185
600114.SH,20250808,26.85,41.687,35.3388,1654989.6357,1654989.6357,5.7449,5.3969
002285.SZ,20250808,2.34,,,466321.9949,462335.2288,1.6462,1.8771
002882.SZ,20250808,31.37,96.9068,96.1793,1358007.3,774234.0296,6.6347,5.4087
600611.SH,20250808,6.25,69.8408,94.0349,1477576.79,977072.7275,1.532,2.1784
002506.SZ,20250808,2.56,219.299,,1497681.0053,1496175.9749,7.0106,1.1931
002109.SZ,20250808,3.52,,,449246.9876,449246.9876,1.0194,0.8476
300035.SZ,20250808,16.55,37.4355,27.4183,1134381.1405,965446.5339,2.4466,2.9379
688128.SH,20250808,28.35,24.553,21.916,1146757.5,1146757.5,3.6368,1.4329
300137.SZ,20250808,6.98,,,374534.3826,367690.7962,2.2856,3.3984
603890.SH,20250808,12.68,26.3465,23.4759,556735.7324,556735.7324,2.0049,2.9195
601827.SH,20250808,8.73,12.4952,12.2926,1459597.7709,1459597.7709,1.258,0.345
301267.SZ,20250808,20.43,40.0363,40.6282,1716120.0,671797.3916,3.0019,1.525
300514.SZ,20250808,13.98,14.1092,15.7961,279600.0,221462.0381,2.8234,1.6252
600825.SH,20250808,7.17,185.1749,187.8982,749184.5885,749184.5885,3.0707,1.6821
688202.SH,20250808,57.94,,,778436.5541,778436.5541,3.6622,3.6505
000633.SZ,20250808,6.6,217.6511,210.9637,254170.2062,254168.3252,13.3258,8.491
002757.SZ,20250808,20.22,,,597411.8561,570313.0283,3.0057,16.587
839719.BJ,20250808,16.44,,,153045.5496,120330.3803,2.3358,5.8626
300003.SZ,20250808,17.27,131.5237,226.1609,3247815.6305,2791002.2632,2.1435,6.7156
002252.SZ,20250808,6.92,20.9433,22.9381,4593485.5072,4591066.8115,1.4229,0.3697
300946.SZ,20250808,59.5,106.3133,117.8143,928246.41,451035.585,7.8545,12.5107
000812.SZ,20250808,4.71,86.1713,113.379,362054.2212,361803.8169,2.0091,2.1077
002612.SZ,20250808,17.74,30.5167,29.0413,784898.0953,451907.3887,2.9009,1.781
301548.SZ,20250808,52.42,39.5066,39.8468,456054.0,137523.7756,3.0966,13.0051
872953.BJ,20250808,36.5,76.0922,70.4355,467623.3635,137306.6636,8.6859,6.4438
300047.SZ,20250808,16.31,448.2867,380.6867,1040161.56,896591.7118,3.1791,12.2754
002802.SZ,20250808,13.92,42.8366,37.9678,253764.3701,253264.482,4.0916,1.8915
300942.SZ,20250808,12.89,302.2224,247.7299,517299.6303,517299.6303,6.5449,2.48
000157.SZ,20250808,7.53,18.499,16.221,6512347.0327,5324024.2743,1.1711,1.3494
300305.SZ,20250808,6.93,,,260152.4024,222781.6151,1.2097,2.3679
601096.SH,20250808,4.47,51.9632,43.135,1195794.3243,734410.5138,2.6894,1.1432
688501.SH,20250808,29.66,39.6301,23.7126,368454.316,368454.316,3.6514,1.9896
688141.SH,20250808,30.12,,,1346002.56,795006.0026,6.8418,4.1625
300203.SZ,20250808,20.27,43.9709,42.9855,909591.1152,908843.0002,3.0486,3.795
603825.SH,20250808,11.92,,,301977.17,301977.17,8.1312,1.2484
600668.SH,20250808,12.43,47.527,7.4616,513235.4383,513235.4383,0.9035,2.7076
603848.SH,20250808,19.14,30.996,34.0177,770206.0621,770206.0621,3.2317,1.8753
300290.SZ,20250808,18.46,,,1180946.3224,1180003.7548,14.8445,3.8787
603877.SH,20250808,14.75,26.8842,31.0789,694836.2165,692251.7584,1.5985,0.2658
834639.BJ,20250808,9.16,76.7147,235.4966,184665.6,107369.7488,2.2075,3.5248
000909.SZ,20250808,6.4,,,280137.1168,280134.7648,2.6337,0.5487
688060.SH,20250808,41.25,,,248286.753,248286.753,2.7416,1.0254
600331.SH,20250808,10.67,780.55,4983.1855,2818587.2,2168144.0,8.8317,3.4281
688281.SH,20250808,71.71,47.2215,53.9685,1954604.3104,1221627.7164,4.3325,1.0841
002675.SZ,20250808,17.19,77.11,98.2793,1417480.0169,1277877.0857,3.1706,1.9425
873001.BJ,20250808,23.26,108.4674,112.5847,357404.3305,206295.3125,4.7383,1.764
603818.SH,20250808,4.65,,,319242.8926,319242.8926,1.4646,3.3765
002485.SZ,20250808,3.93,,,213792.0,213792.0,1.7496,0.7138
600480.SH,20250808,12.49,23.2935,23.5253,1526728.2358,1503998.3193,2.0339,1.858
002577.SZ,20250808,21.03,161.2192,193.4114,592534.5504,592503.0054,4.9623,1.8943
002281.SZ,20250808,50.02,61.0279,54.9794,4035872.4635,3899750.4465,4.2744,2.5239
603276.SH,20250808,17.79,105.9893,119.3718,369408.4552,138138.4552,2.1508,2.9825
301557.SZ,20250808,75.92,31.9663,31.4205,336385.3566,84119.36,3.4979,12.7087
600199.SH,20250808,10.39,,,683450.9001,683450.9001,3.2059,1.0316
000597.SZ,20250808,5.77,20.0911,21.1931,823429.9289,813013.7645,1.5805,1.6499
002857.SZ,20250808,24.44,174.4181,450.9764,315692.2132,312832.0,6.1654,12.5549
002275.SZ,20250808,15.41,17.3612,17.2029,905443.2126,861482.668,3.0933,2.0244
600869.SH,20250808,5.87,,,1302760.0619,1302760.0619,3.0179,1.0005
002234.SZ,20250808,9.19,,,320694.4348,276994.5392,1.6302,2.6987
600570.SH,20250808,34.41,62.3962,58.6057,6509571.8884,6509571.8884,7.6469,3.0857
600628.SH,20250808,7.6,70.2007,80.2564,491625.2918,491625.2918,1.1632,1.3425
300021.SZ,20250808,5.58,66.5539,67.0578,539937.8006,456445.2326,2.3754,15.6397
603167.SH,20250808,10.52,17.9941,18.3106,493540.0172,493540.0172,1.4169,0.5397
600159.SH,20250808,2.91,,,241530.9405,241530.9405,1.3991,1.3424
688618.SH,20250808,27.3,91.7908,118.9282,301296.1251,300430.625,3.5359,1.7398
301117.SZ,20250808,41.15,464.4051,413.9096,531528.8713,326936.285,4.0893,38.3985
002805.SZ,20250808,13.17,,,368842.323,367199.7738,2.277,2.6948
688168.SH,20250808,74.55,,,572954.9494,572954.9494,5.3024,3.4044
300550.SZ,20250808,13.48,90.0661,98.3997,353931.0701,353602.4546,3.2167,2.3958
839792.BJ,20250808,13.0,41.2899,39.419,215202.0,130466.4894,2.18,2.4271
002186.SZ,20250808,11.4,102.5142,151.8738,349890.6103,349422.9253,4.1504,4.4641
605020.SH,20250808,25.99,48.652,39.2545,1222804.4872,985337.961,2.7914,1.635
300490.SZ,20250808,9.94,,,396278.65,390901.0483,1.712,5.7582
688176.SH,20250808,11.52,,,657988.3999,501910.2132,3.4654,3.008
300306.SZ,20250808,13.96,40.6538,41.4867,375466.4541,219960.6548,2.5715,4.3276
600794.SH,20250808,4.6,26.3173,33.1502,552069.9922,552069.9922,2.157,3.166
300844.SZ,20250808,43.77,138.3823,227.227,396100.992,382221.525,5.1824,1.0713
300665.SZ,20250808,10.15,,,214253.4156,164084.5102,4.1331,19.0935
002196.SZ,20250808,8.93,,,442813.6335,436150.4935,3.1948,5.7293
000090.SZ,20250808,3.52,10.5987,11.6712,657727.9928,657697.8968,0.5856,0.8429
600429.SH,20250808,4.68,128.8582,101.8292,706294.3881,700856.8754,1.4001,0.6695
300077.SZ,20250808,24.88,,,1450819.2296,1410770.3912,14.9852,6.7039
301509.SZ,20250808,38.43,119.8872,66.8067,462876.549,218055.3863,2.1543,7.7709
300105.SZ,20250808,7.9,62.4152,43.7961,407493.3918,407223.5673,2.1239,3.4297
603239.SH,20250808,15.56,24.5297,22.5902,421240.32,421240.32,3.6004,1.1963
603906.SH,20250808,14.31,,,980347.9102,808627.9102,3.3044,4.9656
301302.SZ,20250808,26.96,,,420212.04,420212.04,2.5024,5.1604
300397.SZ,20250808,14.86,,,769208.2031,602581.0363,5.1581,10.263
603297.SH,20250808,87.54,46.5592,44.41,971139.8718,969322.5414,5.1357,1.0095
600133.SH,20250808,9.2,18.5747,19.9929,980940.685,980940.685,1.13,1.4756
300011.SZ,20250808,8.22,413.0971,,459210.6181,412338.8974,3.5073,5.3439
300872.SZ,20250808,24.77,156.0021,1001.1366,1209075.9226,1045397.2736,3.4156,11.0234
301110.SZ,20250808,55.48,56.7028,67.2092,513386.0275,269301.7675,3.6878,12.1263
301036.SZ,20250808,37.56,31.1191,30.2965,375600.0,264550.6111,2.3022,3.1451
001219.SZ,20250808,14.3,28.6044,28.2912,278826.7625,271646.0861,2.7912,1.4026
603950.SH,20250808,23.74,33.4026,29.4602,769486.5192,768242.5432,2.8588,1.8882
301088.SZ,20250808,14.81,31.6315,33.4509,337519.9,278205.85,1.3574,1.0599
688097.SH,20250808,30.08,33.7234,34.565,1343516.4771,1338586.3651,3.0811,1.1317
000951.SZ,20250808,18.12,14.3875,14.0427,2128863.2803,2128863.2803,1.4042,0.6793
300529.SZ,20250808,23.31,22.6964,25.7044,1861548.896,1192506.9217,6.6639,1.6214
920098.BJ,20250808,36.93,34.5535,34.6766,300316.1227,160784.8332,3.3509,6.2399
003005.SZ,20250808,23.88,129.4199,117.4583,552556.1941,303223.9559,3.0534,12.1542
688525.SH,20250808,62.93,180.0337,,2902744.5844,1996796.2242,6.972,2.8248
603716.SH,20250808,27.6,,,527209.887,527209.887,6.2201,18.783
300549.SZ,20250808,21.89,213.0728,175.4253,291881.26,221208.6836,5.3437,8.0638
002259.SZ,20250808,4.15,260.2092,162.0604,312216.2308,312216.2308,11.7494,1.4199
688108.SH,20250808,20.44,5677.6996,1385.0277,850402.112,850402.112,9.6818,1.6256
301113.SZ,20250808,23.05,187.7887,185.3539,209755.0,127045.7568,3.0541,2.4337
001333.SZ,20250808,22.28,19.4803,19.6088,285184.0,98032.0,1.7177,12.1402
300999.SZ,20250808,30.23,65.505,63.0087,16389471.2133,1640422.1742,1.7402,1.0665
300329.SZ,20250808,12.15,,,307259.8677,306350.6237,4.3399,10.0825
600249.SH,20250808,5.88,39.8773,47.4167,323400.0,323400.0,1.4901,1.9599
300707.SZ,20250808,14.8,125.2312,,261279.0816,212060.0462,2.3794,2.6483
603826.SH,20250808,19.32,360.1989,327.1599,1265846.4,1265846.4,6.6558,0.405
600397.SH,20250808,6.14,,,607835.3675,607835.3675,51.7895,2.2682
000428.SZ,20250808,3.36,,,342359.136,342359.136,2.303,1.1725
600866.SH,20250808,7.94,13.9872,11.3155,1319209.2571,997080.8433,1.6981,1.2897
002146.SZ,20250808,1.4,,,608742.9391,545512.9891,0.4352,1.6208
300976.SZ,20250808,60.74,33.4484,30.18,808540.3642,517565.7344,2.4037,5.2349
600648.SH,20250808,11.21,16.0228,15.9946,1524461.5964,1047901.4105,1.0134,0.2478
300911.SZ,20250808,52.3,357.3745,,948523.2129,885768.0873,7.9027,2.051
601956.SH,20250808,6.97,34.077,34.847,433382.0819,433266.7632,1.7467,4.5818
300389.SZ,20250808,12.03,37.9857,53.9272,444027.6814,280517.1292,2.981,1.3888
301123.SZ,20250808,32.68,,,763404.8,763404.8,2.6817,8.6655
000663.SZ,20250808,7.14,,,240392.3253,218699.0539,2.413,1.7396
605588.SH,20250808,50.3,,,369545.051,367690.7918,3.5805,6.2605
688248.SH,20250808,34.0,52.5955,50.5243,1919980.0,776560.0,6.4667,0.8736
601113.SH,20250808,4.1,9.2632,9.0068,452702.4127,452702.4127,1.1668,0.8285
688429.SH,20250808,14.94,,,597601.1952,179021.9369,3.8979,1.4356
000793.SZ,20250808,2.62,,,523278.3097,513784.2571,28.202,0.5936
300444.SZ,20250808,7.31,72.2156,4130.3833,583794.9408,432971.9528,3.5757,2.8188
000709.SZ,20250808,2.43,35.5076,32.1788,2511920.4254,2511505.2127,0.4915,0.6399
002391.SZ,20250808,6.39,,,415089.6395,296573.1982,0.9821,1.9586
003028.SZ,20250808,32.92,23.4335,24.6334,476388.612,232211.7478,2.7626,2.4316
001376.SZ,20250808,12.18,29.3562,29.1864,561376.2,257383.7589,5.1266,1.4742
600356.SH,20250808,9.17,23.652,22.5091,273936.6736,273936.6736,1.0678,1.2308
002349.SZ,20250808,7.77,30.3152,31.6332,644657.4035,632618.5655,2.4429,1.5015
300206.SZ,20250808,13.19,47.1642,40.5224,764575.9534,446322.6462,3.9142,3.708
688150.SH,20250808,27.3,65.6623,59.4892,1098654.6071,489607.2199,6.1212,1.1103
688717.SH,20250808,58.91,46.2946,43.7207,942560.0,572249.0125,2.1204,5.7341
002470.SZ,20250808,1.73,95.2466,136.6501,568482.7994,568434.6491,2.7501,1.1522
600498.SH,20250808,23.08,38.9034,38.1584,2733766.1397,2692488.2983,2.0913,4.086
300656.SZ,20250808,27.8,,,475727.7002,369456.1398,4.643,3.7261
300477.SZ,20250808,2.13,,,228339.9803,199256.8372,2.0958,2.7872
301161.SZ,20250808,39.39,88.8973,79.5954,472680.0,210058.992,4.8516,43.1433
300893.SZ,20250808,25.2,30.6709,29.2671,798623.5874,399136.7444,6.0259,1.6003
300853.SZ,20250808,25.94,,,381177.5608,286005.3169,5.4433,5.7596
301516.SZ,20250808,18.49,,,519017.545,129754.3867,3.9467,24.0617
688301.SH,20250808,88.38,38.0399,37.7299,1769529.9541,1769529.9541,4.0335,1.1559
603886.SH,20250808,12.73,12.2819,13.1613,305520.0,305520.0,2.1991,0.6818
001324.SZ,20250808,22.2,50.9073,51.9524,306360.0,181270.992,2.7492,10.6192
605099.SH,20250808,30.71,24.126,22.5878,1233442.582,1228676.39,4.6424,1.3838
000019.SZ,20250808,6.95,24.6231,22.7085,801012.0015,289270.4029,1.6556,1.4917
605177.SH,20250808,21.45,,,246116.8195,241491.9786,1.4001,3.2532
002315.SZ,20250808,51.44,36.1682,33.5475,1631861.3101,1039258.3487,7.2386,4.7533
002007.SZ,20250808,16.61,27.9028,26.6448,3035405.5222,2613920.482,2.574,0.7033
301367.SZ,20250808,92.21,53.1722,46.5728,826201.6,521215.0517,2.8859,5.4184
002084.SZ,20250808,3.65,,,235810.4546,234319.9169,1.6112,2.0214
835438.BJ,20250808,25.03,51.5293,78.2596,362008.89,348903.3072,3.7244,7.9298
300072.SZ,20250808,3.48,,,817702.6651,811313.2977,1.3775,0.7364
000825.SZ,20250808,4.28,,,2442559.0191,2437994.0567,0.7457,0.6059
300332.SZ,20250808,5.36,37.1524,39.3239,463702.4354,444684.4318,1.0984,3.685
301045.SZ,20250808,25.34,103.093,101.8986,279546.7192,170383.7628,2.8096,3.9757
688116.SH,20250808,42.0,61.5099,60.4569,1538946.5112,1447914.2748,4.2577,1.5602
300181.SZ,20250808,18.91,26.1205,24.2691,1326323.4505,1140104.5478,4.9053,2.0277
603637.SH,20250808,11.65,28.5971,29.3482,278069.0467,278069.0467,2.8215,3.3304
000968.SZ,20250808,7.26,16.1685,15.2851,702406.9312,702406.9312,1.1523,1.5775
605179.SH,20250808,19.96,276.5342,251.0224,800396.0,800396.0,7.2543,0.7257
600089.SH,20250808,13.56,16.5707,18.314,6851586.7263,6851586.7263,1.0675,1.5617
600756.SH,20250808,15.23,362.2159,,493602.4008,493602.4008,2.2053,3.5544
300327.SZ,20250808,25.91,65.9478,74.632,884539.4923,881756.5744,5.2307,4.3007
002679.SZ,20250808,10.1,228.7137,233.3264,238113.56,238113.56,3.2347,1.2627
603313.SH,20250808,8.41,,,479863.5703,479863.5703,1.2982,1.1217
688605.SH,20250808,59.73,56.5009,57.7979,1208814.8799,241763.148,8.1288,4.4275
301047.SZ,20250808,71.43,71.2596,86.1933,868851.2481,854164.3758,1.5325,1.1582
002176.SZ,20250808,7.89,,,1346290.8834,1346049.0825,3.8875,3.5627
300829.SZ,20250808,18.37,111.3605,70.7545,417504.3716,290695.0197,1.8295,10.5504
000970.SZ,20250808,14.09,1426.5399,133.4718,1712957.6142,1712957.6142,2.6516,7.427
600692.SH,20250808,8.89,491.9756,,312718.2529,226704.3496,3.3732,10.0342
603113.SH,20250808,7.73,,154.6717,655467.1882,655467.1882,0.7808,1.6458
688237.SH,20250808,34.98,241.3619,,313432.3784,313432.3784,2.6183,1.7853
000821.SZ,20250808,11.84,17.1992,18.7139,737483.7372,715906.5046,1.8008,2.3423
002782.SZ,20250808,14.67,31.6582,26.2371,728705.8631,713697.2604,3.506,10.8588
920116.BJ,20250808,72.26,135.8685,133.8873,1154534.15,293236.7163,23.1337,13.7865
000567.SZ,20250808,6.52,38.6043,65.7323,1274394.0851,1271354.7225,2.3961,0.7588
300402.SZ,20250808,19.26,69.4926,69.0075,475318.4972,469209.2252,3.2528,2.6004
002849.SZ,20250808,15.7,102.9937,102.8108,346395.4051,298151.5487,2.6164,3.6692
002358.SZ,20250808,5.31,55.6594,53.308,493700.9548,493700.2778,1.5167,1.4932
300141.SZ,20250808,9.71,,,246521.9466,245342.3671,3.8428,1.9401
002556.SZ,20250808,5.88,32.9478,39.6732,556552.631,549832.516,1.5755,1.4114
300245.SZ,20250808,17.67,,,553879.3901,550025.4783,4.3271,4.0941
002630.SZ,20250808,2.51,,,296380.8,266971.0898,18.2293,2.7218
002703.SZ,20250808,12.39,68.3487,57.8853,1019241.5238,726113.5637,5.2472,1.8735
688350.SH,20250808,22.61,,,276181.618,276181.618,2.0597,3.6487
300876.SZ,20250808,29.82,,,286278.9302,203931.0002,3.9341,1.9481
603048.SH,20250808,19.52,53.7283,58.2014,286709.76,286709.76,2.2839,1.9087
601015.SH,20250808,3.71,,,757766.6241,757766.6241,1.2354,1.0337
603270.SH,20250808,27.59,60.7293,55.2092,604515.2943,195107.2843,2.7724,5.5975
301071.SZ,20250808,30.15,39.0749,71.7774,784721.0237,586701.4135,1.4903,2.2404
601666.SH,20250808,8.27,8.6917,11.5976,2042157.3748,2042157.3748,0.906,0.7296
300789.SZ,20250808,31.58,62.3355,62.0598,454275.322,312486.3453,4.4455,2.1628
301192.SZ,20250808,27.41,65.4354,67.4545,273825.9,131208.2438,4.7654,2.3149
003001.SZ,20250808,29.42,83.0401,75.453,518278.2773,315765.7691,4.4006,8.5772
603730.SH,20250808,5.64,15.1063,14.8497,1211801.1053,1211801.1053,2.7806,0.5517
688707.SH,20250808,15.72,,,799739.6023,799739.6023,1.8504,1.9809
300752.SZ,20250808,20.1,43.1753,39.3114,459282.9016,316101.7455,3.7333,3.1647
833873.BJ,20250808,8.91,,,136667.8188,98191.3336,4.494,12.4631
300445.SZ,20250808,19.01,32.1979,33.0236,403829.4547,270065.0764,3.3689,2.0443
000025.SZ,20250808,17.06,53.8232,54.2278,735385.4939,670079.8139,4.2805,1.7192
300017.SZ,20250808,10.94,39.6671,36.759,2675631.4283,2503024.8694,2.8142,3.679
300867.SZ,20250808,18.16,27.0977,24.5061,493481.7522,347996.1248,1.3267,4.6827
300803.SZ,20250808,87.2,508.9462,234.5734,5303071.9153,5237529.2386,23.599,4.7261
002077.SZ,20250808,14.34,352.1838,346.3366,832219.7676,832219.7676,2.5155,3.2969
300256.SZ,20250808,4.07,,,923236.1081,668861.1081,10.0182,2.9688
002187.SZ,20250808,6.4,94.222,99.0811,448572.5651,330951.0182,1.1007,1.1372
002895.SZ,20250808,24.75,15.724,14.6897,1503975.0404,1476651.2879,2.254,0.7069
603129.SH,20250808,254.83,26.4183,24.1587,3888136.5862,3888136.5862,6.3197,1.3427
300469.SZ,20250808,42.82,,,1062958.6444,1062931.7962,24.1746,2.5134
300532.SZ,20250808,12.59,20.6466,22.985,570735.0243,542527.167,3.3286,1.5667
002154.SZ,20250808,3.84,11.3218,13.4992,560384.1519,545854.1503,1.2544,0.9208
600198.SH,20250808,9.14,427.1651,416.2961,1191493.6365,1189982.1209,48.0754,7.371
600556.SH,20250808,5.1,179.0605,183.6476,921951.2974,921951.2974,2.4053,2.6923
603995.SH,20250808,18.1,8.2183,8.4156,661767.8578,661767.8578,1.2025,2.0342
